"","dteday","mnth","hr","holiday","workingday","weathersit","temp","hum","windspeed","casual","registered","cnt","isWorking","monthCount","dayWeek","workTime","xformHr"
"3594",2011-06-03,6,15,0,1,1,1.05430474118794,-1.79976747033663,0.764281665845554,56,156,212,1,6,5,15,10
"3595",2011-06-03,6,16,0,1,1,1.15817056415008,-1.90343210104106,1.13047355973551,63,286,349,1,6,5,16,11
"3596",2011-06-03,6,17,0,1,1,1.15817056415008,-1.95526441639328,0.764281665845554,73,485,558,1,6,5,17,12
"3597",2011-06-03,6,18,0,1,1,1.05430474118794,-2.0070967317455,0.886073166268775,76,488,564,1,6,5,18,13
"3598",2011-06-03,6,19,0,1,1,0.9504389182258,-1.90343210104106,0.764281665845554,53,338,391,1,6,5,19,14
"3599",2011-06-03,6,20,0,1,1,0.74270727230152,-1.74793515498441,-0.211685122780796,57,236,293,1,6,5,20,15
"3600",2011-06-03,6,21,0,1,1,0.74270727230152,-1.74793515498441,-0.699668517093971,51,196,247,1,6,5,21,16
"3601",2011-06-03,6,22,0,1,1,0.63884144933938,-1.43694126287111,-1.5538438052971,26,145,171,1,6,5,22,17
"3602",2011-06-03,6,23,0,1,1,0.431109803415099,-0.866785793996715,-0.699668517093971,30,141,171,1,6,5,23,18
"3603",2011-06-04,6,0,0,0,1,0.32724398045296,-0.55579190188341,-1.5538438052971,24,69,93,0,6,6,24,19
"3604",2011-06-04,6,1,0,0,1,0.223378157490819,0.0661958823431994,-0.699668517093971,14,80,94,0,6,6,25,20
"3605",2011-06-04,6,2,0,0,1,0.223378157490819,-0.34846264047454,0.0318978780656464,18,41,59,0,6,6,26,21
"3606",2011-06-04,6,3,0,0,1,0.119512334528679,-0.192965694417888,-0.699668517093971,8,10,18,0,6,6,27,22
"3607",2011-06-04,6,4,0,0,1,0.119512334528679,-0.192965694417888,-0.821460017517193,4,11,15,0,6,6,28,23
"3608",2011-06-04,6,5,0,0,1,0.0156465115665389,0.0661958823431994,-1.5538438052971,3,5,8,0,6,6,29,0
"3609",2011-06-04,6,6,0,0,1,0.223378157490819,-0.141133379065671,-1.5538438052971,11,17,28,0,6,6,30,1
"3610",2011-06-04,6,7,0,0,1,0.32724398045296,-0.34846264047454,-1.5538438052971,27,60,87,0,6,6,31,2
"3611",2011-06-04,6,8,0,0,1,0.534975626377239,-0.866785793996715,-0.821460017517193,29,96,125,0,6,6,32,3
"3612",2011-06-04,6,9,0,0,1,0.63884144933938,-1.02228274005337,-0.456085516247529,55,169,224,0,6,6,33,4
"3613",2011-06-04,6,10,0,0,1,0.74270727230152,-1.28144431681445,-0.699668517093971,115,202,317,0,6,6,34,5
"3614",2011-06-04,6,11,0,0,1,0.84657309526366,-1.38510894751889,-0.456085516247529,120,249,369,0,6,6,35,6
"3615",2011-06-04,6,12,0,0,1,1.05430474118794,-1.59243820892776,-0.211685122780796,150,270,420,0,6,6,36,7
"3616",2011-06-04,6,13,0,0,1,1.26203638711222,-1.79976747033663,-0.456085516247529,188,268,456,0,6,6,37,8
"3617",2011-06-04,6,14,0,0,1,1.26203638711222,-1.54060589357554,0.276298271532379,193,258,451,0,6,6,38,9
"3618",2011-06-04,6,15,0,0,2,1.26203638711222,-1.85159978568885,1.86203995489513,180,224,404,0,6,6,39,10
"3619",2011-06-04,6,16,0,0,2,1.15817056415008,-1.69610283963219,-0.456085516247529,168,272,440,0,6,6,40,11
"3620",2011-06-04,6,17,0,0,2,1.15817056415008,-1.48877357822332,0.519881272378821,142,202,344,0,6,6,41,12
"3621",2011-06-04,6,18,0,0,2,1.26203638711222,-1.69610283963219,-0.211685122780796,127,214,341,0,6,6,42,13
"3622",2011-06-04,6,19,0,0,2,1.05430474118794,-1.22961200146224,-0.821460017517193,79,206,285,0,6,6,43,14
"3623",2011-06-04,6,20,0,0,2,1.05430474118794,-0.76312116329228,-0.821460017517193,90,149,239,0,6,6,44,15
"3624",2011-06-04,6,21,0,0,2,0.84657309526366,-0.814953478644498,-0.699668517093971,46,139,185,0,6,6,45,16
"3625",2011-06-04,6,22,0,0,1,0.74270727230152,-0.296630325122323,0.276298271532379,49,141,190,0,6,6,46,17
"3626",2011-06-04,6,23,0,0,2,0.74270727230152,-0.296630325122323,-1.5538438052971,29,121,150,0,6,6,47,18
"3627",2011-06-05,6,0,0,0,1,0.74270727230152,-0.296630325122323,-0.821460017517193,23,90,113,0,6,7,24,19
"3628",2011-06-05,6,1,0,0,2,0.74270727230152,-0.0893010637134531,-0.211685122780796,26,70,96,0,6,7,25,20
"3629",2011-06-05,6,2,0,0,2,0.74270727230152,-0.0893010637134531,-0.211685122780796,16,48,64,0,6,7,26,21
"3630",2011-06-05,6,3,0,0,2,0.63884144933938,0.118028197695417,-0.211685122780796,22,25,47,0,6,7,27,22
"3631",2011-06-05,6,4,0,0,2,0.63884144933938,0.118028197695417,-0.211685122780796,4,8,12,0,6,7,28,23
"3632",2011-06-05,6,5,0,0,2,0.63884144933938,-0.0893010637134531,-0.456085516247529,1,5,6,0,6,7,29,0
"3633",2011-06-05,6,6,0,0,2,0.63884144933938,-0.0893010637134531,-0.699668517093971,10,11,21,0,6,7,30,1
"3634",2011-06-05,6,7,0,0,2,0.534975626377239,0.532686720513156,0.519881272378821,8,19,27,0,6,7,31,2
"3635",2011-06-05,6,8,0,0,2,0.534975626377239,0.532686720513156,0.519881272378821,24,74,98,0,6,7,32,3
"3636",2011-06-05,6,9,0,0,2,0.534975626377239,0.791848297274244,0.0318978780656464,53,111,164,0,6,7,33,4
"3637",2011-06-05,6,10,0,0,2,0.63884144933938,0.532686720513156,-0.821460017517193,83,168,251,0,6,7,34,5
"3638",2011-06-05,6,11,0,0,2,0.74270727230152,0.325357459104286,-0.699668517093971,121,214,335,0,6,7,35,6
"3639",2011-06-05,6,12,0,0,2,0.74270727230152,0.325357459104286,-0.699668517093971,123,212,335,0,6,7,36,7
"3640",2011-06-05,6,13,0,0,1,0.84657309526366,0.118028197695417,-0.699668517093971,154,213,367,0,6,7,37,8
"3641",2011-06-05,6,14,0,0,1,1.05430474118794,-0.244798009770106,-0.211685122780796,161,224,385,0,6,7,38,9
"3642",2011-06-05,6,15,0,0,1,1.05430474118794,-0.452127271178975,-1.5538438052971,161,256,417,0,6,7,39,10
"3643",2011-06-05,6,16,0,0,1,1.15817056415008,-0.607624217235628,-0.821460017517193,138,260,398,0,6,7,40,11
"3644",2011-06-05,6,17,0,0,1,1.26203638711222,-0.607624217235628,-1.5538438052971,126,264,390,0,6,7,41,12
"3645",2011-06-05,6,18,0,0,1,1.05430474118794,-0.244798009770106,-0.699668517093971,124,239,363,0,6,7,42,13
"3646",2011-06-05,6,19,0,0,1,0.9504389182258,0.118028197695417,-0.211685122780796,108,249,357,0,6,7,43,14
"3647",2011-06-05,6,20,0,0,1,0.84657309526366,0.325357459104286,0.0318978780656464,84,195,279,0,6,7,44,15
"3648",2011-06-05,6,21,0,0,1,0.74270727230152,0.532686720513156,-0.211685122780796,54,111,165,0,6,7,45,16
"3649",2011-06-05,6,22,0,0,1,0.74270727230152,0.791848297274244,0.276298271532379,36,94,130,0,6,7,46,17
"3650",2011-06-05,6,23,0,0,1,0.63884144933938,0.791848297274244,-0.456085516247529,25,61,86,0,6,7,47,18
"3651",2011-06-06,6,0,0,1,1,0.63884144933938,0.791848297274244,-0.456085516247529,11,18,29,1,6,1,0,19
"3652",2011-06-06,6,1,0,1,1,0.534975626377239,1.05100987403533,-0.456085516247529,9,5,14,1,6,1,1,20
"3653",2011-06-06,6,2,0,1,1,0.431109803415099,1.31017145079642,-0.699668517093971,4,4,8,1,6,1,2,21
"3654",2011-06-06,6,3,0,1,1,0.431109803415099,1.31017145079642,-1.5538438052971,2,3,5,1,6,1,3,22
"3655",2011-06-06,6,4,0,1,1,0.32724398045296,1.62116534290972,-0.699668517093971,4,4,8,1,6,1,4,23
"3656",2011-06-06,6,5,0,1,1,0.32724398045296,1.31017145079642,-0.821460017517193,7,24,31,1,6,1,5,0
"3657",2011-06-06,6,6,0,1,1,0.431109803415099,1.31017145079642,-1.5538438052971,11,101,112,1,6,1,6,1
"3658",2011-06-06,6,7,0,1,1,0.63884144933938,0.791848297274244,-0.699668517093971,18,281,299,1,6,1,7,2
"3659",2011-06-06,6,8,0,1,1,0.74270727230152,0.532686720513156,-0.821460017517193,28,410,438,1,6,1,8,3
"3660",2011-06-06,6,9,0,1,1,1.05430474118794,-0.244798009770106,-0.211685122780796,26,162,188,1,6,1,9,4
"3661",2011-06-06,6,10,0,1,1,1.15817056415008,-0.607624217235628,0.276298271532379,31,64,95,1,6,1,10,5
"3662",2011-06-06,6,11,0,1,1,1.26203638711222,-1.07411505540558,-0.456085516247529,39,72,111,1,6,1,11,6
"3663",2011-06-06,6,12,0,1,1,1.36590221007436,-1.33327663216667,-0.211685122780796,25,128,153,1,6,1,12,7
"3664",2011-06-06,6,13,0,1,1,1.4697680330365,-1.43694126287111,-1.5538438052971,28,152,180,1,6,1,13,8
"3665",2011-06-06,6,14,0,1,1,1.4697680330365,-1.64427052427998,-0.456085516247529,46,99,145,1,6,1,14,9
"3666",2011-06-06,6,15,0,1,1,1.57363385599864,-1.74793515498441,0.0318978780656464,38,127,165,1,6,1,15,10
"3667",2011-06-06,6,16,0,1,1,1.36590221007436,-1.54060589357554,-0.456085516247529,34,233,267,1,6,1,16,11
"3668",2011-06-06,6,17,0,1,1,1.4697680330365,-1.54060589357554,0.764281665845554,63,516,579,1,6,1,17,12
"3669",2011-06-06,6,18,0,1,1,1.36590221007436,-1.64427052427998,-0.456085516247529,56,500,556,1,6,1,18,13
"3670",2011-06-06,6,19,0,1,1,1.15817056415008,-0.452127271178975,0.0318978780656464,64,343,407,1,6,1,19,14
"3671",2011-06-06,6,20,0,1,1,0.9504389182258,-0.0893010637134531,-0.456085516247529,59,277,336,1,6,1,20,15
"3672",2011-06-06,6,21,0,1,1,0.84657309526366,-0.296630325122323,-0.821460017517193,29,160,189,1,6,1,21,16
"3673",2011-06-06,6,22,0,1,1,0.84657309526366,-0.0893010637134531,-0.821460017517193,36,137,173,1,6,1,22,17
"3674",2011-06-06,6,23,0,1,1,0.74270727230152,0.325357459104286,-0.821460017517193,5,55,60,1,6,1,23,18
"3675",2011-06-07,6,0,0,1,1,0.74270727230152,0.118028197695417,-0.821460017517193,5,15,20,1,6,2,0,19
"3676",2011-06-07,6,1,0,1,1,0.63884144933938,0.325357459104286,-0.456085516247529,2,2,4,1,6,2,1,20
"3677",2011-06-07,6,2,0,1,1,0.534975626377239,0.532686720513156,-0.821460017517193,3,2,5,1,6,2,2,21
"3678",2011-06-07,6,3,0,1,1,0.534975626377239,0.532686720513156,-0.821460017517193,1,1,2,1,6,2,3,22
"3679",2011-06-07,6,4,0,1,1,0.431109803415099,1.05100987403533,-0.456085516247529,2,3,5,1,6,2,4,23
"3680",2011-06-07,6,5,0,1,1,0.431109803415099,1.31017145079642,-0.211685122780796,2,30,32,1,6,2,5,0
"3681",2011-06-07,6,6,0,1,1,0.534975626377239,0.791848297274244,-0.456085516247529,10,116,126,1,6,2,6,1
"3682",2011-06-07,6,7,0,1,2,0.74270727230152,0.325357459104286,0.0318978780656464,23,311,334,1,6,2,7,2
"3683",2011-06-07,6,8,0,1,2,0.9504389182258,-0.0893010637134531,-0.456085516247529,45,432,477,1,6,2,8,3
"3684",2011-06-07,6,9,0,1,2,1.15817056415008,-0.244798009770106,0.276298271532379,27,190,217,1,6,2,9,4
"3685",2011-06-07,6,10,0,1,2,1.36590221007436,-0.76312116329228,0.0318978780656464,37,86,123,1,6,2,10,5
"3686",2011-06-07,6,11,0,1,2,1.36590221007436,-0.55579190188341,0.519881272378821,38,113,151,1,6,2,11,6
"3687",2011-06-07,6,12,0,1,2,1.57363385599864,-0.866785793996715,0.764281665845554,42,141,183,1,6,2,12,7
"3688",2011-06-07,6,13,0,1,2,1.57363385599864,-1.02228274005337,0.519881272378821,55,141,196,1,6,2,13,8
"3689",2011-06-07,6,14,0,1,2,1.57363385599864,-1.02228274005337,0.764281665845554,34,112,146,1,6,2,14,9
"3690",2011-06-07,6,15,0,1,2,1.67749967896078,-1.1259473707578,1.13047355973551,56,127,183,1,6,2,15,10
"3691",2011-06-07,6,16,0,1,1,1.57363385599864,-1.28144431681445,0.276298271532379,55,253,308,1,6,2,16,11
"3692",2011-06-07,6,17,0,1,1,1.57363385599864,-1.02228274005337,0.519881272378821,64,475,539,1,6,2,17,12
"3693",2011-06-07,6,18,0,1,1,1.4697680330365,-0.866785793996715,0.764281665845554,72,479,551,1,6,2,18,13
"3694",2011-06-07,6,19,0,1,1,1.36590221007436,-0.76312116329228,0.519881272378821,69,355,424,1,6,2,19,14
"3695",2011-06-07,6,20,0,1,1,1.26203638711222,-0.34846264047454,-0.456085516247529,45,301,346,1,6,2,20,15
"3696",2011-06-07,6,21,0,1,1,1.15817056415008,0.377189774456504,-0.456085516247529,31,187,218,1,6,2,21,16
"3697",2011-06-07,6,22,0,1,1,1.05430474118794,0.118028197695417,-0.456085516247529,27,126,153,1,6,2,22,17
"3698",2011-06-07,6,23,0,1,1,0.9504389182258,0.843680612626461,-0.699668517093971,18,72,90,1,6,2,23,18
"3699",2011-06-08,6,0,0,1,1,0.84657309526366,1.36200376614864,-0.456085516247529,12,29,41,1,6,3,0,19
"3700",2011-06-08,6,1,0,1,1,0.84657309526366,0.791848297274244,-1.5538438052971,3,20,23,1,6,3,1,20
"3701",2011-06-08,6,2,0,1,1,0.74270727230152,1.36200376614864,-0.821460017517193,0,7,7,1,6,3,2,21
"3702",2011-06-08,6,3,0,1,1,0.74270727230152,1.36200376614864,-0.821460017517193,2,1,3,1,6,3,3,22
"3703",2011-06-08,6,4,0,1,1,0.63884144933938,1.05100987403533,-1.5538438052971,0,6,6,1,6,3,4,23
"3704",2011-06-08,6,5,0,1,1,0.63884144933938,1.31017145079642,-1.5538438052971,0,21,21,1,6,3,5,0
"3705",2011-06-08,6,6,0,1,1,0.74270727230152,1.36200376614864,-0.456085516247529,13,103,116,1,6,3,6,1
"3706",2011-06-08,6,7,0,1,1,0.84657309526366,0.584519035865374,-0.699668517093971,24,329,353,1,6,3,7,2
"3707",2011-06-08,6,8,0,1,1,1.36590221007436,-0.244798009770106,-0.211685122780796,46,435,481,1,6,3,8,3
"3708",2011-06-08,6,9,0,1,1,1.36590221007436,-0.244798009770106,-0.211685122780796,34,168,202,1,6,3,9,4
"3709",2011-06-08,6,10,0,1,1,1.67749967896078,-1.02228274005337,0.276298271532379,27,63,90,1,6,3,10,5
"3710",2011-06-08,6,11,0,1,1,1.78136550192292,-1.1259473707578,0.0318978780656464,28,106,134,1,6,3,11,6
"3711",2011-06-08,6,12,0,1,1,1.9890971478472,-1.07411505540558,-0.456085516247529,15,134,149,1,6,3,12,7
"3712",2011-06-08,6,13,0,1,1,2.09296297080934,-1.07411505540558,-1.5538438052971,20,116,136,1,6,3,13,8
"3713",2011-06-08,6,14,0,1,1,2.19682879377148,-1.17777968611002,0.519881272378821,44,111,155,1,6,3,14,9
"3714",2011-06-08,6,15,0,1,1,2.19682879377148,-1.17777968611002,-0.211685122780796,28,100,128,1,6,3,15,10
"3715",2011-06-08,6,16,0,1,1,2.19682879377148,-1.17777968611002,0.276298271532379,34,199,233,1,6,3,16,11
"3716",2011-06-08,6,17,0,1,1,2.19682879377148,-1.43694126287111,0.276298271532379,80,426,506,1,6,3,17,12
"3717",2011-06-08,6,18,0,1,1,2.09296297080934,-1.33327663216667,0.276298271532379,61,398,459,1,6,3,18,13
"3718",2011-06-08,6,19,0,1,1,1.67749967896078,-0.192965694417888,-0.456085516247529,61,323,384,1,6,3,19,14
"3719",2011-06-08,6,20,0,1,1,1.57363385599864,0.0143635669909819,-0.456085516247529,55,225,280,1,6,3,20,15
"3720",2011-06-08,6,21,0,1,1,1.57363385599864,0.169860513047634,-0.456085516247529,34,168,202,1,6,3,21,16
"3721",2011-06-08,6,22,0,1,1,1.36590221007436,0.636351351217591,-0.211685122780796,37,139,176,1,6,3,22,17
"3722",2011-06-08,6,23,0,1,1,1.36590221007436,0.636351351217591,0.0318978780656464,18,98,116,1,6,3,23,18
"3723",2011-06-09,6,0,0,1,2,1.26203638711222,0.843680612626461,-0.456085516247529,7,40,47,1,6,4,0,19
"3724",2011-06-09,6,1,0,1,1,1.26203638711222,0.843680612626461,-0.699668517093971,3,13,16,1,6,4,1,20
"3725",2011-06-09,6,2,0,1,2,1.15817056415008,1.10284218938755,-0.211685122780796,0,6,6,1,6,4,2,21
"3726",2011-06-09,6,3,0,1,2,1.15817056415008,1.10284218938755,-0.699668517093971,0,2,2,1,6,4,3,22
"3727",2011-06-09,6,4,0,1,2,1.15817056415008,0.843680612626461,-0.821460017517193,2,4,6,1,6,4,4,23
"3728",2011-06-09,6,5,0,1,2,1.05430474118794,1.10284218938755,-1.5538438052971,1,19,20,1,6,4,5,0
"3729",2011-06-09,6,6,0,1,2,1.15817056415008,1.10284218938755,-0.821460017517193,13,105,118,1,6,4,6,1
"3730",2011-06-09,6,7,0,1,2,1.15817056415008,0.843680612626461,-0.456085516247529,31,283,314,1,6,4,7,2
"3731",2011-06-09,6,8,0,1,2,1.36590221007436,0.377189774456504,-0.699668517093971,32,400,432,1,6,4,8,3
"3732",2011-06-09,6,9,0,1,1,1.78136550192292,-0.711288847940063,-1.5538438052971,20,148,168,1,6,4,9,4
"3733",2011-06-09,6,10,0,1,1,1.88523132488506,-0.659456532587845,0.764281665845554,20,74,94,1,6,4,10,5
"3734",2011-06-09,6,11,0,1,1,2.09296297080934,-1.07411505540558,0.276298271532379,36,82,118,1,6,4,11,6
"3735",2011-06-09,6,12,0,1,1,2.19682879377148,-1.43694126287111,0.0318978780656464,40,100,140,1,6,4,12,7
"3736",2011-06-09,6,13,0,1,1,2.09296297080934,-1.33327663216667,-0.821460017517193,18,118,136,1,6,4,13,8
"3737",2011-06-09,6,14,0,1,1,2.19682879377148,-1.17777968611002,0.0318978780656464,25,93,118,1,6,4,14,9
"3738",2011-06-09,6,15,0,1,1,2.30069461673362,-1.64427052427998,-0.211685122780796,18,86,104,1,6,4,15,10
"3739",2011-06-09,6,16,0,1,1,2.19682879377148,-1.54060589357554,-0.456085516247529,30,170,200,1,6,4,16,11
"3740",2011-06-09,6,17,0,1,1,2.09296297080934,-1.33327663216667,0.519881272378821,54,355,409,1,6,4,17,12
"3741",2011-06-09,6,18,0,1,1,1.9890971478472,-1.22961200146224,0.764281665845554,52,414,466,1,6,4,18,13
"3742",2011-06-09,6,19,0,1,2,1.78136550192292,-1.22961200146224,1.13047355973551,55,271,326,1,6,4,19,14
"3743",2011-06-09,6,20,0,1,2,1.57363385599864,-1.02228274005337,0.0318978780656464,40,214,254,1,6,4,20,15
"3744",2011-06-09,6,21,0,1,3,1.36590221007436,-0.55579190188341,-1.5538438052971,29,142,171,1,6,4,21,16
"3745",2011-06-09,6,22,0,1,2,1.26203638711222,-0.244798009770106,-0.211685122780796,22,131,153,1,6,4,22,17
"3746",2011-06-09,6,23,0,1,2,1.26203638711222,-0.296630325122323,-0.211685122780796,15,82,97,1,6,4,23,18
"3747",2011-06-10,6,0,0,1,3,1.05430474118794,0.118028197695417,0.276298271532379,8,61,69,1,6,5,0,19
"3748",2011-06-10,6,1,0,1,3,1.05430474118794,0.118028197695417,0.276298271532379,5,18,23,1,6,5,1,20
"3749",2011-06-10,6,2,0,1,1,0.9504389182258,0.325357459104286,-0.211685122780796,6,7,13,1,6,5,2,21
"3750",2011-06-10,6,3,0,1,1,0.9504389182258,0.325357459104286,-0.211685122780796,3,3,6,1,6,5,3,22
"3751",2011-06-10,6,4,0,1,1,0.84657309526366,0.791848297274244,-0.211685122780796,0,4,4,1,6,5,4,23
"3752",2011-06-10,6,5,0,1,1,0.84657309526366,0.791848297274244,-0.211685122780796,0,28,28,1,6,5,5,0
"3753",2011-06-10,6,6,0,1,1,0.84657309526366,0.791848297274244,-0.821460017517193,10,94,104,1,6,5,6,1
"3754",2011-06-10,6,7,0,1,1,1.15817056415008,0.169860513047634,-0.699668517093971,25,242,267,1,6,5,7,2
"3755",2011-06-10,6,8,0,1,1,1.26203638711222,-0.244798009770106,-0.456085516247529,29,423,452,1,6,5,8,3
"3756",2011-06-10,6,9,0,1,1,1.36590221007436,-0.400294955826758,-1.5538438052971,37,176,213,1,6,5,9,4
"3757",2011-06-10,6,10,0,1,1,1.4697680330365,-0.55579190188341,-1.5538438052971,23,88,111,1,6,5,10,5
"3758",2011-06-10,6,11,0,1,1,1.67749967896078,-0.866785793996715,-1.5538438052971,46,107,153,1,6,5,11,6
"3759",2011-06-10,6,12,0,1,1,1.78136550192292,-0.97045042470115,-0.456085516247529,40,167,207,1,6,5,12,7
"3760",2011-06-10,6,13,0,1,1,1.78136550192292,-0.97045042470115,-0.699668517093971,40,149,189,1,6,5,13,8
"3761",2011-06-10,6,14,0,1,1,1.88523132488506,-1.22961200146224,-1.5538438052971,44,121,165,1,6,5,14,9
"3762",2011-06-10,6,15,0,1,1,1.78136550192292,-0.97045042470115,-0.699668517093971,49,163,212,1,6,5,15,10
"3763",2011-06-10,6,16,0,1,1,1.67749967896078,-0.34846264047454,0.886073166268775,46,239,285,1,6,5,16,11
"3764",2011-06-10,6,17,0,1,1,1.67749967896078,-0.55579190188341,0.276298271532379,63,454,517,1,6,5,17,12
"3765",2011-06-10,6,18,0,1,1,1.57363385599864,-0.192965694417888,0.276298271532379,96,367,463,1,6,5,18,13
"3766",2011-06-10,6,19,0,1,1,1.4697680330365,-0.192965694417888,0.0318978780656464,61,245,306,1,6,5,19,14
"3767",2011-06-10,6,20,0,1,1,1.36590221007436,-0.0374687483612356,-0.699668517093971,53,197,250,1,6,5,20,15
"3768",2011-06-10,6,21,0,1,1,1.36590221007436,0.169860513047634,-0.456085516247529,55,163,218,1,6,5,21,16
"3769",2011-06-10,6,22,0,1,1,1.15817056415008,0.584519035865374,0.519881272378821,40,145,185,1,6,5,22,17
"3770",2011-06-10,6,23,0,1,1,1.15817056415008,0.584519035865374,-0.211685122780796,36,110,146,1,6,5,23,18
"3771",2011-06-11,6,0,0,0,1,1.05430474118794,0.843680612626461,-0.456085516247529,28,89,117,0,6,6,24,19
"3772",2011-06-11,6,1,0,0,1,1.05430474118794,0.843680612626461,-0.821460017517193,10,67,77,0,6,6,25,20
"3773",2011-06-11,6,2,0,0,1,1.05430474118794,0.843680612626461,-0.699668517093971,10,50,60,0,6,6,26,21
"3774",2011-06-11,6,3,0,0,1,0.9504389182258,1.05100987403533,-0.821460017517193,10,18,28,0,6,6,27,22
"3775",2011-06-11,6,4,0,0,1,0.9504389182258,0.843680612626461,-0.821460017517193,4,9,13,0,6,6,28,23
"3776",2011-06-11,6,5,0,0,1,0.9504389182258,0.584519035865374,-0.456085516247529,4,12,16,0,6,6,29,0
"3777",2011-06-11,6,6,0,0,1,1.05430474118794,-0.0893010637134531,-0.456085516247529,9,31,40,0,6,6,30,1
"3778",2011-06-11,6,7,0,0,1,1.15817056415008,-0.244798009770106,0.0318978780656464,18,50,68,0,6,6,31,2
"3779",2011-06-11,6,8,0,0,1,1.26203638711222,-0.244798009770106,0.0318978780656464,32,111,143,0,6,6,32,3
"3780",2011-06-11,6,9,0,0,1,1.26203638711222,-0.0374687483612356,-0.456085516247529,59,171,230,0,6,6,33,4
"3781",2011-06-11,6,10,0,0,1,1.26203638711222,-0.244798009770106,-0.211685122780796,91,173,264,0,6,6,34,5
"3782",2011-06-11,6,11,0,0,1,1.36590221007436,-0.0374687483612356,-0.456085516247529,110,215,325,0,6,6,35,6
"3783",2011-06-11,6,12,0,0,1,1.57363385599864,-0.400294955826758,0.276298271532379,112,235,347,0,6,6,36,7
"3784",2011-06-11,6,13,0,0,1,1.57363385599864,-0.400294955826758,0.0318978780656464,150,237,387,0,6,6,37,8
"3785",2011-06-11,6,14,0,0,1,1.67749967896078,-0.711288847940063,-0.699668517093971,148,232,380,0,6,6,38,9
"3786",2011-06-11,6,15,0,0,1,1.67749967896078,-0.711288847940063,-0.699668517093971,142,232,374,0,6,6,39,10
"3787",2011-06-11,6,16,0,0,2,1.57363385599864,-0.866785793996715,0.0318978780656464,169,225,394,0,6,6,40,11
"3788",2011-06-11,6,17,0,0,2,1.26203638711222,-0.244798009770106,-0.211685122780796,147,190,337,0,6,6,41,12
"3789",2011-06-11,6,18,0,0,2,1.15817056415008,-0.0374687483612356,-0.456085516247529,131,155,286,0,6,6,42,13
"3790",2011-06-11,6,19,0,0,1,1.05430474118794,0.118028197695417,0.0318978780656464,97,167,264,0,6,6,43,14
"3791",2011-06-11,6,20,0,0,1,0.9504389182258,0.584519035865374,0.519881272378821,95,180,275,0,6,6,44,15
"3792",2011-06-11,6,21,0,0,1,0.84657309526366,0.584519035865374,0.276298271532379,76,144,220,0,6,6,45,16
"3793",2011-06-11,6,22,0,0,1,0.84657309526366,0.791848297274244,0.276298271532379,53,137,190,0,6,6,46,17
"3794",2011-06-11,6,23,0,0,1,0.84657309526366,0.584519035865374,-0.699668517093971,24,107,131,0,6,6,47,18
"3795",2011-06-12,6,0,0,0,1,0.84657309526366,0.791848297274244,0.276298271532379,19,100,119,0,6,7,24,19
"3796",2011-06-12,6,1,0,0,1,0.74270727230152,1.05100987403533,-0.699668517093971,19,74,93,0,6,7,25,20
"3797",2011-06-12,6,2,0,0,1,0.74270727230152,1.36200376614864,0.519881272378821,9,57,66,0,6,7,26,21
"3798",2011-06-12,6,3,0,0,1,0.74270727230152,1.36200376614864,0.764281665845554,8,20,28,0,6,7,27,22
"3799",2011-06-12,6,4,0,0,1,0.63884144933938,1.31017145079642,-0.211685122780796,8,6,14,0,6,7,28,23
"3800",2011-06-12,6,5,0,0,1,0.63884144933938,1.31017145079642,0.276298271532379,5,5,10,0,6,7,29,0
"3801",2011-06-12,6,6,0,0,1,0.63884144933938,1.31017145079642,-0.699668517093971,5,9,14,0,6,7,30,1
"3802",2011-06-12,6,7,0,0,1,0.74270727230152,0.791848297274244,-0.699668517093971,7,27,34,0,6,7,31,2
"3803",2011-06-12,6,8,0,0,1,1.05430474118794,0.584519035865374,-1.5538438052971,28,64,92,0,6,7,32,3
"3804",2011-06-12,6,9,0,0,1,1.15817056415008,0.169860513047634,-1.5538438052971,75,107,182,0,6,7,33,4
"3805",2011-06-12,6,10,0,0,1,1.36590221007436,-0.244798009770106,-0.821460017517193,120,191,311,0,6,7,34,5
"3806",2011-06-12,6,11,0,0,1,1.4697680330365,-0.400294955826758,-0.699668517093971,131,236,367,0,6,7,35,6
"3807",2011-06-12,6,12,0,0,1,1.67749967896078,-0.866785793996715,-1.5538438052971,176,244,420,0,6,7,36,7
"3808",2011-06-12,6,13,0,0,1,1.4697680330365,-0.192965694417888,0.764281665845554,109,264,373,0,6,7,37,8
"3809",2011-06-12,6,14,0,0,1,1.67749967896078,-0.34846264047454,0.519881272378821,96,219,315,0,6,7,38,9
"3810",2011-06-12,6,15,0,0,1,1.57363385599864,-0.192965694417888,0.886073166268775,142,218,360,0,6,7,39,10
"3811",2011-06-12,6,16,0,0,3,0.9504389182258,1.05100987403533,0.764281665845554,115,235,350,0,6,7,40,11
"3812",2011-06-12,6,17,0,0,3,0.9504389182258,1.05100987403533,0.764281665845554,94,158,252,0,6,7,41,12
"3813",2011-06-12,6,18,0,0,1,1.05430474118794,0.584519035865374,-0.211685122780796,69,187,256,0,6,7,42,13
"3814",2011-06-12,6,19,0,0,1,1.05430474118794,0.584519035865374,-0.699668517093971,67,156,223,0,6,7,43,14
"3815",2011-06-12,6,20,0,0,1,0.84657309526366,1.05100987403533,-0.211685122780796,62,144,206,0,6,7,44,15
"3816",2011-06-12,6,21,0,0,1,0.84657309526366,1.05100987403533,-0.699668517093971,39,101,140,0,6,7,45,16
